Order,Time,Type,Size,Symbol,Price,End Time,End Price,frame_pos
127410866,2024-09-20 08:37:44,buy,1.00,eurjpy,158.807,2024-09-20 08:38:56,158.783,11189712
127410917,2024-09-20 08:38:59,buy,1.00,usdjpy,142.195,2024-09-20 08:39:14,142.174,11192026
127410936,2024-09-20 08:39:10,buy,1.00,eurjpy,158.749,2024-09-20 08:57:00,158.825,11192314
127411015,2024-09-20 08:41:15,buy,1.00,usdjpy,142.200,2024-09-20 08:57:29,142.199,11196024
127411274,2024-09-20 08:52:26,sell,1.00,usdjpy,142.312,2024-09-20 08:54:49,142.220,11216221
127411281,2024-09-20 08:52:45,sell,1.00,eurjpy,158.852,2024-09-20 09:01:25,158.765,11216743
127411354,2024-09-20 08:55:56,sell,1.00,usdjpy,142.243,2024-09-20 08:58:35,142.214,11222462
127411398,2024-09-20 08:57:46,buy,1.00,eurjpy,158.772,2024-09-20 09:03:45,158.807,11225774
127411402,2024-09-20 08:57:53,buy,1.00,usdjpy,142.211,2024-09-20 09:03:45,142.201,11225976
127411425,2024-09-20 08:58:38,sell,1.00,usdjpy,142.240,2024-09-20 08:59:58,142.263,11227352
127411462,2024-09-20 08:59:58,sell,1.00,usdjpy,142.284,2024-09-20 09:01:25,142.173,11229789
127411793,2024-09-20 09:00:05,sell,1.00,gbpusd,1.33082,2024-09-20 09:00:14,1.33097,11229954
127411923,2024-09-20 09:00:15,sell,1.00,gbpusd,1.33121,2024-09-20 09:28:25,1.33218,11230257
127412067,2024-09-20 09:01:27,sell,1.00,usdjpy,142.201,2024-09-20 09:08:12,142.197,11232421
127412077,2024-09-20 09:01:31,sell,1.00,eurjpy,158.797,2024-09-20 09:12:25,158.781,11232536
127412415,2024-09-20 09:02:16,buy,1.00,gbpusd,1.33107,,,11233952
127413323,2024-09-20 09:05:11,buy,1.00,usdjpy,142.178,2024-09-20 09:07:09,142.195,11239101
127413341,2024-09-20 09:05:20,buy,1.00,eurjpy,158.839,2024-09-20 09:07:09,158.830,11239389
127413755,2024-09-20 09:07:08,buy,1.00,usdjpy,142.172,2024-09-20 09:08:56,142.223,11242633
127414093,2024-09-20 09:08:11,buy,1.00,eurjpy,158.866,2024-09-20 09:08:56,158.860,11244546
127414104,2024-09-20 09:08:14,sell,1.00,usdjpy,142.217,2024-09-20 09:12:25,142.130,11244664
127414361,2024-09-20 09:09:25,buy,1.00,usdjpy,142.201,2024-09-20 09:10:29,142.140,11246815
127414694,2024-09-20 09:10:36,buy,1.00,eurjpy,158.800,2024-09-20 09:18:20,158.727,11248988
127414823,2024-09-20 09:11:00,buy,1.00,usdjpy,142.110,2024-09-20 09:13:34,142.157,11249691
127415230,2024-09-20 09:12:37,sell,1.00,usdjpy,142.165,2024-09-20 09:18:52,142.008,11252562
127415502,2024-09-20 09:14:00,sell,1.00,eurjpy,158.763,2024-09-20 09:27:16,158.450,11255034
127415577,2024-09-20 09:14:19,buy,1.00,usdjpy,142.068,2024-09-20 09:17:09,142.078,11255562
127416467,2024-09-20 09:18:00,buy,1.00,usdjpy,142.089,2024-09-20 09:18:20,142.082,11262171
127416555,2024-09-20 09:18:27,buy,1.00,usdjpy,142.058,2024-09-20 09:21:51,142.017,11262995
127416637,2024-09-20 09:18:50,buy,1.00,eurjpy,158.652,2024-09-20 09:21:02,158.683,11263729
127416699,2024-09-20 09:19:06,sell,1.00,usdjpy,142.018,2024-09-20 09:27:16,141.829,11264138
127417047,2024-09-20 09:21:04,buy,1.00,eurjpy,158.659,2024-09-20 09:21:20,158.681,11267733
127417113,2024-09-20 09:21:26,buy,1.00,eurjpy,158.641,2024-09-20 09:29:15,158.549,11268389
127417231,2024-09-20 09:22:08,buy,1.00,usdjpy,141.964,2024-09-20 09:35:25,142.111,11269662
127418350,2024-09-20 09:27:19,sell,1.00,eurjpy,158.478,2024-09-20 09:28:07,158.506,11279014
127418395,2024-09-20 09:27:34,sell,1.00,usdjpy,141.892,2024-09-20 09:28:56,141.864,11279376
127418697,2024-09-20 09:29:00,sell,1.00,eurjpy,158.536,2024-09-20 09:35:23,158.712,11281978
127418703,2024-09-20 09:29:00,sell,1.00,usdjpy,141.889,2024-09-20 09:33:29,141.854,11281987
127418849,2024-09-20 09:29:42,buy,1.00,eurjpy,158.580,2024-09-20 09:30:54,158.546,11283265
127419107,2024-09-20 09:30:10,sell,1.00,gbpusd,1.33243,2024-09-20 10:01:06,1.33247,11284134
127419386,2024-09-20 09:31:16,buy,1.00,eurjpy,158.509,2024-09-20 09:31:56,158.530,11286048
127419593,2024-09-20 09:32:09,buy,1.00,eurjpy,158.495,2024-09-20 09:33:23,158.566,11287659
127419862,2024-09-20 09:33:28,buy,1.00,eurjpy,158.531,2024-09-20 09:33:35,158.517,11290060
127419902,2024-09-20 09:33:33,sell,1.00,usdjpy,141.810,2024-09-20 09:35:01,141.874,11290264
127420001,2024-09-20 09:33:52,buy,1.00,eurjpy,158.475,2024-09-20 09:36:50,159.028,11290755
127420412,2024-09-20 09:35:01,sell,1.00,usdjpy,141.895,2024-09-20 09:35:23,142.012,11292810
127420552,2024-09-20 09:35:24,sell,1.00,eurjpy,158.788,2024-09-20 09:37:08,159.133,11293502
127420569,2024-09-20 09:35:25,sell,1.00,usdjpy,142.111,2024-09-20 09:35:58,142.119,11293509
127420595,2024-09-20 09:35:28,buy,1.00,usdjpy,142.044,2024-09-20 09:35:36,142.027,11293601
127420656,2024-09-20 09:35:47,buy,1.00,usdjpy,142.079,2024-09-20 09:36:01,142.113,11294202
127420685,2024-09-20 09:35:54,sell,1.00,usdjpy,142.108,2024-09-20 09:36:06,142.109,11294484
127420706,2024-09-20 09:35:59,buy,1.00,usdjpy,142.127,2024-09-20 09:36:36,142.237,11294614
127420760,2024-09-20 09:36:16,sell,1.00,usdjpy,142.181,2024-09-20 09:36:29,142.183,11295101
127420819,2024-09-20 09:36:27,sell,1.00,usdjpy,142.215,2024-09-20 09:37:08,142.412,11295488
127420859,2024-09-20 09:36:36,buy,1.00,usdjpy,142.233,2024-09-20 09:37:08,142.412,11295752
127420938,2024-09-20 09:36:57,buy,1.00,eurjpy,159.092,2024-09-20 09:36:59,159.078,11296295
127420959,2024-09-20 09:37:01,buy,1.00,eurjpy,159.105,2024-09-20 09:37:11,159.266,11296532
127421005,2024-09-20 09:37:07,buy,1.00,usdjpy,142.520,2024-09-20 09:37:11,142.545,11296621
127421046,2024-09-20 09:37:09,sell,1.00,eurjpy,159.291,2024-09-20 09:37:55,159.093,11296667
127421060,2024-09-20 09:37:09,sell,1.00,usdjpy,142.545,2024-09-20 09:37:38,142.340,11296667
127421086,2024-09-20 09:37:12,buy,1.00,eurjpy,159.245,2024-09-20 09:37:14,159.225,11296771
127421087,2024-09-20 09:37:12,buy,1.00,usdjpy,142.517,2024-09-20 09:37:14,142.503,11296771
127421104,2024-09-20 09:37:14,buy,1.00,eurjpy,159.212,2024-09-20 09:37:17,159.214,11296794
127421123,2024-09-20 09:37:18,buy,1.00,eurjpy,159.183,2024-09-20 09:38:00,159.211,11296930
127421124,2024-09-20 09:37:18,buy,1.00,usdjpy,142.460,2024-09-20 09:37:27,142.392,11296930
127421174,2024-09-20 09:37:29,buy,1.00,usdjpy,142.356,2024-09-20 09:38:00,142.505,11297371
127421190,2024-09-20 09:37:32,sell,1.00,usdjpy,142.383,2024-09-20 09:37:55,142.373,11297436
127421306,2024-09-20 09:37:54,sell,1.00,usdjpy,142.471,2024-09-20 09:38:00,142.508,11298017
127421326,2024-09-20 09:37:57,sell,1.00,usdjpy,142.485,2024-09-20 09:38:11,142.397,11298183
127421332,2024-09-20 09:37:58,sell,1.00,eurjpy,159.165,2024-09-20 09:38:16,159.211,11298183
127421372,2024-09-20 09:38:05,buy,14.00,usdjpy,142.383,2024-09-20 09:38:52,142.471,11298452
127421373,2024-09-20 09:38:05,buy,1.00,eurjpy,159.102,2024-09-20 09:39:20,159.310,11298452
127421405,2024-09-20 09:38:11,sell,1.00,usdjpy,142.480,2024-09-20 09:38:16,142.496,11298565
127421431,2024-09-20 09:38:16,sell,1.00,eurjpy,159.251,2024-09-20 09:38:31,159.179,11298814
127421441,2024-09-20 09:38:19,sell,1.00,usdjpy,142.511,2024-09-20 09:38:31,142.441,11298814
127421495,2024-09-20 09:38:31,sell,1.00,eurjpy,159.138,2024-09-20 09:38:37,159.204,11299233
127421571,2024-09-20 09:38:49,sell,1.00,eurjpy,159.237,2024-09-20 09:39:20,159.313,11299781
127421600,2024-09-20 09:38:51,sell,1.00,usdjpy,142.559,2024-09-20 09:39:03,142.533,11299781
127421610,2024-09-20 09:38:55,buy,1.00,usdjpy,142.520,2024-09-20 09:39:20,142.580,11299864
127421661,2024-09-20 09:39:07,sell,1.00,usdjpy,142.573,2024-09-20 09:39:20,142.583,11300270
127421705,2024-09-20 09:39:18,sell,1.00,eurjpy,159.348,2024-09-20 09:39:47,159.251,11300557
127421706,2024-09-20 09:39:18,sell,1.00,usdjpy,142.617,2024-09-20 09:39:47,142.524,11300557
127421750,2024-09-20 09:39:23,buy,1.00,eurjpy,159.274,2024-09-20 09:41:10,159.222,11300671
127421751,2024-09-20 09:39:23,buy,1.00,usdjpy,142.544,2024-09-20 09:39:28,142.538,11300671
127421771,2024-09-20 09:39:26,buy,1.00,usdjpy,142.506,2024-09-20 09:39:50,142.520,11300852
127421865,2024-09-20 09:39:47,sell,1.00,usdjpy,142.494,2024-09-20 09:40:11,142.484,11301493
127421868,2024-09-20 09:39:47,sell,1.00,eurjpy,159.221,2024-09-20 09:40:11,159.216,11301493
127421912,2024-09-20 09:39:58,buy,1.00,usdjpy,142.455,2024-09-20 09:40:38,142.473,11301757
127422020,2024-09-20 09:40:16,sell,1.00,eurjpy,159.253,2024-09-20 09:40:24,159.209,11302326
127422021,2024-09-20 09:40:16,sell,1.00,usdjpy,142.516,2024-09-20 09:40:27,142.479,11302326
127422073,2024-09-20 09:40:31,sell,1.00,usdjpy,142.510,2024-09-20 09:41:02,142.545,11302771
127422075,2024-09-20 09:40:31,sell,1.00,eurjpy,159.238,2024-09-20 09:40:52,159.210,11302771
127422139,2024-09-20 09:40:52,buy,1.00,usdjpy,142.506,2024-09-20 09:40:58,142.503,11303452
127422161,2024-09-20 09:41:00,sell,1.00,eurjpy,159.246,2024-09-20 09:42:14,159.208,11303582
127422168,2024-09-20 09:41:01,buy,1.00,usdjpy,142.551,2024-09-20 09:41:10,142.475,11303636
127422185,2024-09-20 09:41:05,sell,1.00,usdjpy,142.524,2024-09-20 09:41:35,142.482,11303752
127422212,2024-09-20 09:41:10,buy,1.00,usdjpy,142.463,2024-09-20 09:45:30,142.448,11303931
127422216,2024-09-20 09:41:11,buy,1.00,eurjpy,159.214,2024-09-20 09:41:42,159.260,11303971
127422333,2024-09-20 09:41:43,sell,1.00,usdjpy,142.462,2024-09-20 09:41:54,142.462,11304880
127422343,2024-09-20 09:41:46,buy,1.00,eurjpy,159.219,2024-09-20 09:44:35,159.207,11304987
127422399,2024-09-20 09:42:06,sell,1.00,usdjpy,142.472,2024-09-20 09:42:14,142.460,11305586
127422471,2024-09-20 09:42:27,sell,1.00,eurjpy,159.236,2024-09-20 09:42:49,159.144,11306231
127422472,2024-09-20 09:42:27,sell,1.00,usdjpy,142.482,2024-09-20 09:43:26,142.365,11306231
127422564,2024-09-20 09:43:01,sell,1.00,eurjpy,159.114,2024-09-20 09:43:08,159.084,11307254
127422586,2024-09-20 09:43:09,sell,1.00,eurjpy,159.118,2024-09-20 09:43:21,159.104,11307517
127422657,2024-09-20 09:43:27,sell,1.00,eurjpy,159.131,2024-09-20 09:44:28,159.134,11308021
127422679,2024-09-20 09:43:33,sell,1.00,usdjpy,142.388,2024-09-20 09:43:40,142.382,11308264
127422722,2024-09-20 09:43:50,sell,1.00,usdjpy,142.411,2024-09-20 09:44:28,142.380,11308776
127422832,2024-09-20 09:44:26,sell,1.00,eurjpy,159.164,2024-09-20 09:44:40,159.174,11309820
127422864,2024-09-20 09:44:34,sell,1.00,usdjpy,142.448,2024-09-20 09:44:40,142.422,11310064
127422867,2024-09-20 09:44:34,buy,1.00,eurjpy,159.189,2024-09-20 09:45:12,159.210,11310068
127422886,2024-09-20 09:44:40,sell,1.00,usdjpy,142.446,2024-09-20 09:45:49,142.436,11310242
127423135,2024-09-20 09:45:04,sell,1.00,eurjpy,159.200,2024-09-20 09:45:57,159.219,11310948
127423224,2024-09-20 09:45:35,buy,1.00,eurjpy,159.180,2024-09-20 09:46:13,159.312,11311833
127423234,2024-09-20 09:45:37,buy,1.00,usdjpy,142.423,2024-09-20 09:48:00,142.466,11311868
127423339,2024-09-20 09:46:07,sell,1.00,eurjpy,159.281,2024-09-20 09:47:21,159.217,11312795
127423340,2024-09-20 09:46:07,sell,1.00,usdjpy,142.504,2024-09-20 09:46:11,142.519,11312795
127423362,2024-09-20 09:46:14,buy,1.00,eurjpy,159.288,2024-09-20 09:46:50,159.220,11312983
127423368,2024-09-20 09:46:16,sell,1.00,usdjpy,142.489,2024-09-20 09:46:17,142.485,11313074
127423419,2024-09-20 09:46:28,sell,1.00,usdjpy,142.447,2024-09-20 09:46:50,142.437,11313431
127423560,2024-09-20 09:47:19,buy,1.00,eurjpy,159.192,2024-09-20 09:48:44,159.248,11315039
127423650,2024-09-20 09:47:58,sell,1.00,usdjpy,142.451,2024-09-20 09:48:48,142.427,11316187
127423670,2024-09-20 09:48:02,sell,1.00,eurjpy,159.146,2024-09-20 09:48:29,159.220,11316302
127423681,2024-09-20 09:48:06,buy,1.00,usdjpy,142.388,2024-09-20 09:48:16,142.434,11316421
127423762,2024-09-20 09:48:35,buy,1.00,usdjpy,142.488,2024-09-20 09:48:44,142.481,11317295
127423778,2024-09-20 09:48:39,sell,1.00,eurjpy,159.252,2024-09-20 09:48:48,159.199,11317414
127423799,2024-09-20 09:48:43,buy,1.00,usdjpy,142.420,2024-09-20 09:48:57,142.431,11317502
127423813,2024-09-20 09:48:48,buy,1.00,eurjpy,159.163,2024-09-20 09:49:29,159.199,11317621
127423824,2024-09-20 09:48:50,sell,1.00,usdjpy,142.425,2024-09-20 09:49:48,142.436,11317734
127423825,2024-09-20 09:48:50,sell,1.00,eurjpy,159.192,2024-09-20 09:48:57,159.200,11317734
127423899,2024-09-20 09:49:15,buy,1.00,usdjpy,142.445,2024-09-20 09:49:18,142.417,11318505
127423901,2024-09-20 09:49:15,sell,1.00,eurjpy,159.190,2024-09-20 09:49:48,159.228,11318505
127423944,2024-09-20 09:49:21,buy,1.00,usdjpy,142.435,2024-09-20 09:49:29,142.432,11318702
127423965,2024-09-20 09:49:28,buy,1.00,usdjpy,142.405,2024-09-20 09:50:10,142.476,11318852
127424165,2024-09-20 09:49:46,buy,1.00,eurjpy,159.233,2024-09-20 09:53:34,159.660,11319436
127424270,2024-09-20 09:50:01,sell,1.00,eurjpy,159.250,2024-09-20 09:50:17,159.230,11319850
127424274,2024-09-20 09:50:01,sell,1.00,usdjpy,142.470,2024-09-20 09:50:25,142.471,11319850
127424334,2024-09-20 09:50:09,buy,1.00,usdjpy,142.411,2024-09-20 09:51:25,142.528,11320052
127424424,2024-09-20 09:50:28,sell,1.00,eurjpy,159.258,2024-09-20 09:50:48,159.265,11320621
127424537,2024-09-20 09:50:53,sell,1.00,usdjpy,142.492,2024-09-20 09:51:54,142.611,11321371
127424716,2024-09-20 09:51:19,sell,1.00,eurjpy,159.307,2024-09-20 09:51:25,159.295,11322141
127424782,2024-09-20 09:51:28,sell,1.00,eurjpy,159.333,2024-09-20 09:51:39,159.346,11322421
127424817,2024-09-20 09:51:37,buy,1.00,usdjpy,142.560,2024-09-20 09:52:07,142.774,11322695
127424884,2024-09-20 09:51:52,sell,1.00,eurjpy,159.389,2024-09-20 09:51:54,159.396,11323119
127424911,2024-09-20 09:51:55,sell,1.00,usdjpy,142.636,2024-09-20 09:51:59,142.676,11323235
127424917,2024-09-20 09:51:56,sell,1.00,eurjpy,159.426,2024-09-20 09:52:07,159.536,11323252
127424966,2024-09-20 09:52:03,sell,1.00,usdjpy,142.698,2024-09-20 09:52:04,142.699,11323466
127424972,2024-09-20 09:52:05,sell,1.00,usdjpy,142.724,2024-09-20 09:52:07,142.751,11323521
127424982,2024-09-20 09:52:07,sell,1.00,usdjpy,142.775,2024-09-20 09:53:04,142.816,11323595
127424989,2024-09-20 09:52:08,buy,1.00,usdjpy,142.749,2024-09-20 09:52:15,142.779,11323621
127425009,2024-09-20 09:52:16,buy,1.00,usdjpy,142.767,2024-09-20 09:52:34,142.778,11323859
127425035,2024-09-20 09:52:25,sell,1.00,eurjpy,159.502,2024-09-20 09:52:43,159.501,11324107
127425072,2024-09-20 09:52:38,buy,1.00,usdjpy,142.753,2024-09-20 09:52:54,142.835,11324487
127425084,2024-09-20 09:52:48,sell,1.00,eurjpy,159.536,2024-09-20 09:53:06,159.594,11324821
127425117,2024-09-20 09:53:02,buy,1.00,usdjpy,142.810,2024-09-20 09:53:34,142.889,11325245
127425146,2024-09-20 09:53:26,sell,1.00,usdjpy,142.878,2024-09-20 09:53:37,142.847,11325948
127425147,2024-09-20 09:53:26,sell,1.00,eurjpy,159.646,2024-09-20 09:53:37,159.614,11325948
127425160,2024-09-20 09:53:36,buy,1.00,usdjpy,142.846,2024-09-20 09:54:20,142.801,11326244
127425165,2024-09-20 09:53:37,buy,1.00,eurjpy,159.614,2024-09-20 09:54:47,159.519,11326274
127425176,2024-09-20 09:53:43,sell,1.00,usdjpy,142.867,2024-09-20 09:55:58,142.911,11326445
127425229,2024-09-20 09:54:20,sell,1.00,eurjpy,159.556,2024-09-20 09:54:21,159.555,11327582
127425243,2024-09-20 09:54:26,buy,1.00,usdjpy,142.832,2024-09-20 09:54:36,142.799,11327733
127425244,2024-09-20 09:54:26,sell,1.00,eurjpy,159.585,2024-09-20 09:55:26,159.587,11327757
127425300,2024-09-20 09:54:45,buy,1.00,usdjpy,142.764,2024-09-20 09:55:45,142.875,11328331
127425340,2024-09-20 09:54:58,buy,1.00,eurjpy,159.548,2024-09-20 09:55:45,159.654,11328701
127425440,2024-09-20 09:55:38,sell,1.00,eurjpy,159.612,2024-09-20 09:55:58,159.697,11329931
127425474,2024-09-20 09:55:47,buy,1.00,eurjpy,159.640,2024-09-20 09:56:28,159.630,11330203
127425501,2024-09-20 09:55:56,buy,1.00,usdjpy,142.903,2024-09-20 09:56:07,142.892,11330438
127425516,2024-09-20 09:55:59,sell,1.00,usdjpy,142.936,2024-09-20 09:59:18,143.001,11330526
127425537,2024-09-20 09:56:04,sell,1.00,eurjpy,159.682,2024-09-20 09:57:23,159.625,11330702
127425549,2024-09-20 09:56:09,buy,1.00,usdjpy,142.870,2024-09-20 09:56:20,142.875,11330821
127425597,2024-09-20 09:56:27,buy,1.00,usdjpy,142.863,2024-09-20 09:56:28,142.862,11331395
127425615,2024-09-20 09:56:38,buy,1.00,usdjpy,142.826,2024-09-20 09:56:39,142.835,11331695
127425619,2024-09-20 09:56:39,buy,1.00,eurjpy,159.597,2024-09-20 09:56:39,159.593,11331721
127425641,2024-09-20 09:56:48,buy,1.00,eurjpy,159.560,2024-09-20 09:56:55,159.614,11332026
127425642,2024-09-20 09:56:48,buy,1.00,usdjpy,142.797,2024-09-20 09:56:55,142.844,11332039
127425668,2024-09-20 09:57:01,buy,1.00,usdjpy,142.819,2024-09-20 09:57:55,142.940,11332414
127425678,2024-09-20 09:57:04,buy,1.00,eurjpy,159.587,2024-09-20 09:58:39,159.728,11332502
127425724,2024-09-20 09:57:26,sell,1.00,eurjpy,159.649,2024-09-20 09:57:48,159.667,11333133
127425764,2024-09-20 09:57:56,sell,1.00,eurjpy,159.710,2024-09-20 09:58:25,159.704,11334052
127425783,2024-09-20 09:58:02,buy,1.00,usdjpy,142.916,2024-09-20 09:58:25,142.913,11334245
127425841,2024-09-20 09:58:37,sell,1.00,eurjpy,159.728,2024-09-20 09:59:18,159.831,11335300
127425860,2024-09-20 09:58:41,buy,1.00,usdjpy,142.890,2024-09-20 09:59:20,142.985,11335401
127425877,2024-09-20 09:58:57,buy,1.00,eurjpy,159.759,2024-09-20 09:59:20,159.796,11335874
127425939,2024-09-20 09:59:20,sell,1.00,usdjpy,142.985,2024-09-20 09:59:21,142.979,11336568
127425941,2024-09-20 09:59:20,sell,1.00,eurjpy,159.790,2024-09-20 10:01:06,159.870,11336579
127425958,2024-09-20 09:59:21,buy,1.00,eurjpy,159.776,2024-09-20 09:59:58,159.826,11336594
127425959,2024-09-20 09:59:21,buy,1.00,usdjpy,142.954,2024-09-20 09:59:58,142.999,11336594
127425971,2024-09-20 09:59:22,sell,1.00,usdjpy,143.009,2024-09-20 10:00:49,142.941,11336630
127426365,2024-09-20 10:00:03,buy,1.00,eurjpy,159.801,2024-09-20 10:02:31,160.011,11337876
127426387,2024-09-20 10:00:05,buy,1.00,usdjpy,142.977,2024-09-20 10:00:10,143.040,11337917
127426436,2024-09-20 10:00:12,buy,1.00,usdjpy,143.030,2024-09-20 10:00:14,143.018,11338148
127426479,2024-09-20 10:00:29,buy,1.00,usdjpy,142.948,2024-09-20 10:02:31,143.179,11338626
127426516,2024-09-20 10:00:50,sell,1.00,usdjpy,142.966,2024-09-20 10:00:52,142.974,11339292
127426541,2024-09-20 10:00:55,sell,1.00,usdjpy,143.009,2024-09-20 10:01:06,143.057,11339433
127426572,2024-09-20 10:01:07,sell,1.00,usdjpy,143.072,2024-09-20 10:01:12,143.050,11339782
127426573,2024-09-20 10:01:07,sell,1.00,eurjpy,159.910,2024-09-20 10:01:53,159.991,11339797
127426740,2024-09-20 10:01:43,sell,1.00,usdjpy,143.150,2024-09-20 10:01:53,143.154,11340870
127426793,2024-09-20 10:01:54,sell,1.00,eurjpy,160.006,2024-09-20 10:03:28,159.902,11341192
127426794,2024-09-20 10:01:54,sell,1.00,usdjpy,143.171,2024-09-20 10:04:47,143.090,11341208
127426855,2024-09-20 10:02:41,buy,1.00,usdjpy,143.146,2024-09-20 10:02:46,143.134,11342614
127426857,2024-09-20 10:02:44,buy,1.00,eurjpy,159.981,2024-09-20 10:02:58,159.924,11342671
127426894,2024-09-20 10:02:55,buy,1.00,usdjpy,143.103,2024-09-20 10:02:56,143.101,11343007
127426936,2024-09-20 10:03:11,buy,1.00,usdjpy,143.134,2024-09-20 10:04:25,143.055,11343497
127426937,2024-09-20 10:03:11,buy,1.00,eurjpy,159.956,2024-09-20 10:03:14,159.965,11343517
127426958,2024-09-20 10:03:20,buy,1.00,eurjpy,159.938,2024-09-20 10:05:09,159.881,11343783
127427003,2024-09-20 10:03:51,sell,1.00,eurjpy,159.930,2024-09-20 10:04:42,159.878,11344698
127427064,2024-09-20 10:04:42,buy,1.00,usdjpy,143.083,2024-09-20 10:06:22,143.037,11346224
127427075,2024-09-20 10:04:53,sell,1.00,eurjpy,159.874,2024-09-20 10:05:21,159.859,11346571
127427109,2024-09-20 10:05:10,sell,1.00,usdjpy,143.034,2024-09-20 10:05:52,143.005,11347075
127427114,2024-09-20 10:05:13,buy,1.00,eurjpy,159.855,2024-09-20 10:06:22,159.875,11347143
127427168,2024-09-20 10:05:30,sell,1.00,gbpusd,1.33293,2024-09-20 10:49:57,1.33099,11347688
127427194,2024-09-20 10:05:36,sell,1.00,eurjpy,159.885,2024-09-20 10:05:59,159.857,11347864
127427242,2024-09-20 10:06:06,sell,1.00,eurjpy,159.889,2024-09-20 10:06:28,159.827,11348733
127427248,2024-09-20 10:06:09,sell,1.00,usdjpy,143.051,2024-09-20 10:07:05,142.931,11348852
127427258,2024-09-20 10:06:22,buy,1.00,usdjpy,143.015,2024-09-20 10:06:46,142.975,11349239
127427277,2024-09-20 10:06:28,buy,1.00,eurjpy,159.825,2024-09-20 10:06:47,159.800,11349395
127427340,2024-09-20 10:06:46,sell,1.00,eurjpy,159.800,2024-09-20 10:07:30,159.792,11349964
127427383,2024-09-20 10:06:51,buy,1.00,usdjpy,142.953,2024-09-20 10:06:59,142.944,11350083
127427470,2024-09-20 10:07:02,buy,1.00,usdjpy,142.926,2024-09-20 10:07:24,142.959,11350436
127427488,2024-09-20 10:07:06,buy,1.00,eurjpy,159.836,2024-09-20 10:09:51,159.785,11350550
127427515,2024-09-20 10:07:11,sell,1.00,usdjpy,142.958,2024-09-20 10:07:45,142.936,11350714
127427563,2024-09-20 10:07:27,buy,1.00,usdjpy,142.934,2024-09-20 10:08:10,143.047,11351173
127427652,2024-09-20 10:07:57,sell,1.00,eurjpy,159.823,2024-09-20 10:08:01,159.821,11352100
127427653,2024-09-20 10:07:57,sell,1.00,usdjpy,142.987,2024-09-20 10:08:01,142.989,11352103
127427664,2024-09-20 10:08:02,sell,1.00,eurjpy,159.851,2024-09-20 10:08:40,159.841,11352252
127427674,2024-09-20 10:08:04,sell,1.00,usdjpy,143.014,2024-09-20 10:08:40,142.991,11352302
127427692,2024-09-20 10:08:16,buy,1.00,usdjpy,143.022,2024-09-20 10:09:51,142.925,11352664
127427752,2024-09-20 10:08:40,sell,1.00,usdjpy,143.015,2024-09-20 10:10:48,142.860,11353381
127427797,2024-09-20 10:08:51,sell,1.00,eurjpy,159.895,2024-09-20 10:10:18,159.708,11353719
127427977,2024-09-20 10:09:53,buy,1.00,usdjpy,142.900,2024-09-20 10:11:32,142.939,11355561
127428103,2024-09-20 10:10:10,buy,1.00,eurjpy,159.713,2024-09-20 10:18:23,159.746,11356093
127428137,2024-09-20 10:10:29,sell,1.00,eurjpy,159.737,2024-09-20 10:10:37,159.696,11356657
127428193,2024-09-20 10:10:48,sell,1.00,eurjpy,159.724,2024-09-20 10:12:32,159.731,11357211
127428249,2024-09-20 10:10:56,sell,1.00,usdjpy,142.872,2024-09-20 10:12:37,142.871,11357464
127428365,2024-09-20 10:11:34,buy,1.00,usdjpy,142.918,2024-09-20 10:19:29,143.083,11358602
127428606,2024-09-20 10:13:01,sell,1.00,usdjpy,142.895,2024-09-20 10:14:42,142.830,11361203
127428620,2024-09-20 10:13:06,sell,1.00,eurjpy,159.770,2024-09-20 10:14:09,159.804,11361426
127428869,2024-09-20 10:14:23,sell,1.00,eurjpy,159.778,2024-09-20 10:15:14,159.711,11363718
127429236,2024-09-20 10:15:35,sell,1.00,eurjpy,159.763,2024-09-20 10:16:44,159.796,11365817
127429240,2024-09-20 10:15:35,sell,1.00,usdjpy,142.887,2024-09-20 10:16:44,142.924,11365817
127429388,2024-09-20 10:16:53,sell,1.00,usdjpy,142.895,2024-09-20 10:18:57,142.935,11368207
127429389,2024-09-20 10:16:53,sell,1.00,eurjpy,159.768,2024-09-20 10:18:57,159.763,11368207
127429597,2024-09-20 10:18:44,buy,1.00,eurjpy,159.781,2024-09-20 10:20:45,159.987,11371486
127429651,2024-09-20 10:19:10,sell,1.00,eurjpy,159.828,2024-09-20 10:19:20,159.849,11372350
127429653,2024-09-20 10:19:11,sell,1.00,usdjpy,143.002,2024-09-20 10:19:20,143.022,11372350
127429689,2024-09-20 10:19:19,sell,1.00,eurjpy,159.884,2024-09-20 10:21:07,159.873,11372583
127429690,2024-09-20 10:19:19,sell,1.00,usdjpy,143.056,2024-09-20 10:20:34,143.143,11372583
127429736,2024-09-20 10:19:47,buy,1.00,usdjpy,143.140,2024-09-20 10:20:55,143.110,11373374
127429923,2024-09-20 10:20:45,sell,1.00,usdjpy,143.126,2024-09-20 10:21:07,143.036,11375167
127429931,2024-09-20 10:20:50,buy,1.00,eurjpy,159.948,2024-09-20 10:20:55,159.942,11375314
127429942,2024-09-20 10:20:58,buy,1.00,eurjpy,159.901,2024-09-20 10:21:11,159.907,11375521
127429960,2024-09-20 10:21:01,buy,1.00,usdjpy,143.046,2024-09-20 10:21:11,143.082,11375594
127429981,2024-09-20 10:21:08,sell,1.00,usdjpy,143.060,2024-09-20 10:21:22,143.111,11375807
